"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2475",2014-01-01,"Fixed","Navy","BBP2",1.1763143632667,1.63809139702847
"2476",2014-02-01,"Fixed","Navy","BBP2",1.4538412856061,1.66558048149877
"2477",2014-03-01,"Fixed","Navy","BBP2",3.8253461672055,2.15183393869277
"2478",2014-04-01,"Fixed","Navy","BBP2",2.0632079623007,2.44746513837077
"2479",2014-05-01,"Fixed","Navy","BBP2",1.8083331587199,2.56562909607537
"2480",2014-06-01,"Fixed","Navy","BBP2",5.3051519775975,3.05889769953937
"2481",2014-07-01,"Fixed","Navy","BBP2",2.133040945378,3.08217536056513
"2482",2014-08-01,"Fixed","Navy","BBP2",2.4904334522363,3.3095421250706
"2483",2014-09-01,"Fixed","Navy","BBP2",2.7025481188191,2.4420075054778
"2484",2007-07-01,"Fixed","Air Force","YOUNG",1.14919692301044,NA
"2485",2007-08-01,"Fixed","Air Force","YOUNG",1.86623442156246,NA
"2486",2007-09-01,"Fixed","Air Force","YOUNG",5.12622662156246,2.71388598871179
"2487",2007-10-01,"Fixed","Air Force","YOUNG",1.18403494481562,2.72549866264685
"2488",2007-11-01,"Fixed","Air Force","YOUNG",0.898562786605206,2.40294145099443
"2489",2007-12-01,"Fixed","Air Force","YOUNG",1.60787660936009,1.23015811359364
"2490",2008-01-01,"Fixed","Air Force","YOUNG",1.38246618347072,1.296301859812
"2491",2008-02-01,"Fixed","Air Force","YOUNG",1.39269583247289,1.46101287510123
"2492",2008-03-01,"Fixed","Air Force","YOUNG",1.18739691414317,1.32085297669559
"2493",2008-04-01,"Fixed","Air Force","YOUNG",1.50370714109544,1.36126662923717
"2494",2008-05-01,"Fixed","Air Force","YOUNG",1.52555302758134,1.40555236093999
"2495",2008-06-01,"Fixed","Air Force","YOUNG",1.52711986181128,1.51879334349602
"2496",2008-07-01,"Fixed","Air Force","YOUNG",1.03506496625813,1.36257928521692
"2497",2008-08-01,"Fixed","Air Force","YOUNG",1.31056153617137,1.29091545474693
"2498",2008-09-01,"Fixed","Air Force","YOUNG",6.42104884276573,2.92222511506508
"2499",2008-10-01,"Fixed","Air Force","YOUNG",1.49405742570903,3.07522260154871
"2500",2008-11-01,"Fixed","Air Force","YOUNG",1.09771227004763,3.00427284617413
"2501",2008-12-01,"Fixed","Air Force","YOUNG",2.78186262132496,1.79121077236054
"2502",2009-01-01,"Fixed","Air Force","YOUNG",0.998076898809266,1.62588393006062
"2503",2009-02-01,"Fixed","Air Force","YOUNG",4.259286220416,2.67974191351674
"2504",2009-03-01,"Fixed","Air Force","YOUNG",1.85428303591687,2.37054871838071
"2505",2009-04-01,"Fixed","Air Force","YOUNG",1.49989380278199,2.53782101970495
"2506",2009-05-01,"Fixed","Air Force","YOUNG",0.393837344013856,1.24933806090424
"2507",2009-06-01,"Fixed","Air Force","YOUNG",0.248845835613769,0.714192327469871
"2508",2009-07-01,"Fixed","Air Force","YOUNG",0.577852536544707,0.406845238724111
"2509",2009-08-01,"Fixed","Air Force","YOUNG",0.543417161008876,0.456705177722451
"2510",2009-09-01,"Fixed","Air Force","YOUNG",0.624813186966876,0.582027628173486
"2511",2009-10-01,"Fixed","Air Force","YOUNG",0.515548682103124,0.561259676692959
"2512",2009-11-01,"Fixed","Air Force","YOUNG",1.31930838426401,0.819890084444671
"2513",2009-12-01,"Fixed","Air Force","YOUNG",1.12754382539581,0.987466963920981
"2514",2010-01-01,"Fixed","Air Force","YOUNG",0.609157428209243,1.01866987928969
"2515",2010-02-01,"Fixed","Air Force","YOUNG",0.327893772272144,0.688198341959064
"2516",2010-03-01,"Fixed","Air Force","YOUNG",0.416275281750107,0.451108827410498
"2517",2010-04-01,"Fixed","Air Force","YOUNG",0.350986084756098,0.365051712926116
"2518",2010-05-01,"Fixed","Air Force","YOUNG",0.12435101207745,0.297204126194551
"2519",2010-06-01,"Fixed","Air Force","YOUNG",0.515734492351305,0.330357196394951
"2520",2010-07-01,"Fixed","Air Force","YOUNG",0.0969379092961061,0.24567447124162
"2521",2010-08-01,"Fixed","Air Force","YOUNG",0.256185638970903,0.289619346872771
"2522",2010-09-01,"Fixed","Air Force","YOUNG",0.44507687843389,0.266066808900299
"2523",2010-10-01,"Fixed","Air Force","YOUNG",0.431713799108267,0.37765877217102
"2524",2010-11-01,"Fixed","Air Force","YOUNG",0.058525616040705,0.311772097860954
"2525",2010-12-01,"Fixed","Air Force","YOUNG",0.172819280161561,0.221019565103511
"2526",2011-01-01,"Fixed","Air Force","YOUNG",0.227012755308435,0.1527858838369
"2527",2011-02-01,"Fixed","Air Force","YOUNG",0.204581671621905,0.2014712356973
"2528",2011-03-01,"Fixed","Air Force","YOUNG",0.1542627624423,0.19528572979088
"2529",2011-04-01,"Fixed","Air Force","YOUNG",0.130136608130508,0.162993680731571
"2530",2011-05-01,"Fixed","Air Force","YOUNG",0.116198446275703,0.13353260561617
"2531",2011-06-01,"Fixed","Air Force","YOUNG",0.164324248017205,0.136886434141139
"2532",2011-07-01,"Fixed","Air Force","YOUNG",0.0979590840537138,0.126160592782207
"2533",2011-08-01,"Fixed","Air Force","YOUNG",0.0844253201636593,0.115569550744859
"2534",2011-09-01,"Fixed","Air Force","YOUNG",0.24812366180235,0.143502688673241
"2535",2011-10-01,"Fixed","Air Force","YOUNG",0.263916260405725,0.198821747457245
"2536",2011-11-01,"Fixed","Air Force","YOUNG",0.0773533503964576,0.196464424201511
"2537",2011-12-01,"Fixed","Air Force","YOUNG",0.104755507579034,0.148675039460406
"2538",2012-01-01,"Fixed","Air Force","YOUNG",0.0716768027700546,0.0845952202485154
"2539",2012-02-01,"Fixed","Air Force","YOUNG",0.12475524575224,0.100395852033776
"2540",2012-03-01,"Fixed","Air Force","YOUNG",0.121373100689939,0.105935049737411
"2541",2012-04-01,"Fixed","Air Force","YOUNG",0.0940172501596128,0.113381865533931
"2542",2012-05-01,"Fixed","Air Force","YOUNG",0.0419082967150654,0.0857662158548725
"2543",2012-06-01,"Fixed","Air Force","YOUNG",0.0366397109154567,0.0575217525967116
"2544",2012-07-01,"Fixed","Air Force","YOUNG",0.0216579927607867,0.0334020001304363
"2545",2012-08-01,"Fixed","Air Force","YOUNG",0.0942126400061786,0.050836781227474
"2546",2012-09-01,"Fixed","Air Force","YOUNG",0.156608639038204,0.0908264239350565
"2547",2012-10-01,"Fixed","Air Force","YOUNG",0.180430124706611,0.143750467916998
"2548",2012-11-01,"Fixed","Air Force","YOUNG",0.129312969283132,0.155450577675982
"2549",2012-12-01,"Fixed","Air Force","YOUNG",0.0704696281731492,0.126737574054297
"2550",2013-01-01,"Fixed","Air Force","YOUNG",0.0613679016567482,0.0870501663710098
"2551",2013-02-01,"Fixed","Air Force","YOUNG",0.056310610867777,0.0627160468992248
"2552",2013-03-01,"Fixed","Air Force","YOUNG",0.0338738846738093,0.0505174657327782
"2553",2013-04-01,"Fixed","Air Force","YOUNG",0.0339450812888189,0.0413765256101351
"2554",2013-05-01,"Fixed","Air Force","YOUNG",0.0246911419945161,0.0308367026523814
"2555",2013-06-01,"Fixed","Air Force","YOUNG",0.0704044263865137,0.0430135498899496
"2556",2013-07-01,"Fixed","Air Force","YOUNG",0.0379516335722555,0.0443490673177618
"2557",2013-08-01,"Fixed","Air Force","YOUNG",0.010508598583528,0.0396215528474324
"2558",2013-09-01,"Fixed","Air Force","YOUNG",0.110296759160861,0.0529189971055482
"2559",2013-10-01,"Fixed","Air Force","YOUNG",0.0478518750013,0.0562190775818964
"2560",2013-11-01,"Fixed","Air Force","YOUNG",0.1487282171572,0.10229228377312
"2561",2013-12-01,"Fixed","Air Force","YOUNG",0.0250690350185,0.0738830423923333
"2562",2014-01-01,"Fixed","Air Force","YOUNG",0.0290043358941,0.0676005293566
"2563",2014-02-01,"Fixed","Air Force","YOUNG",0.0464124997878,0.0334952902334667
"2564",2014-03-01,"Fixed","Air Force","YOUNG",0.0203894523937,0.0319354293585333
"2565",2014-04-01,"Fixed","Air Force","YOUNG",0.0088752308351,0.0252257276722
"2566",2014-05-01,"Fixed","Air Force","YOUNG",0.016078946468,0.0151145432322667
"2567",2014-06-01,"Fixed","Air Force","YOUNG",0.0234448648218,0.0161330140416333
"2568",2014-07-01,"Fixed","Air Force","YOUNG",0.0319392869686,0.0238210327528
"2569",2014-08-01,"Fixed","Air Force","YOUNG",0.0258648590298,0.0270830036067333
"2570",2014-09-01,"Fixed","Air Force","YOUNG",0.0632347159573,0.0403462873185667
"2571",2009-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.468688084228188,NA
"2572",2009-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.29560505572635,NA
"2573",2009-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.35431423028794,1.37286912341416
"2574",2009-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.24569718295086,1.63187215632171
"2575",2009-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.33506297110847,1.31169146144909
"2576",2009-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",5.53361321063001,2.70479112156311
"2577",2009-10-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.35471217045357,2.74112945073068
"2578",2009-11-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.686662883493795,2.52499608819246
"2579",2009-12-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.33176509968977,1.45771338454571
"2580",2010-01-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.85464190776637,1.62435663031665
"2581",2010-02-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.4115327237163,1.86597991039081
"2582",2010-03-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.24171316157467,1.83596259768578
"2583",2010-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.14976938014549,1.60100508847882
"2584",2010-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.87950469553915,1.7569957457531
"2585",2010-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.83138645050278,1.95355350872914
"2586",2010-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.42039020516688,2.04376045040294
"2587",2010-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.67278833126872,2.30818832897946
"2588",2010-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",5.69039699902653,3.26119184515404
"2589",2010-10-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.46720585296895,3.6101303944214
"2590",2010-11-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.17567965810953,3.111094170035
"2591",2010-12-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.07102949341167,2.23797166816338
"2592",2011-01-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.72452504846832,1.9904113999965
"2593",2011-02-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.51190807073017,2.10248753753672
"2594",2011-03-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.29458557512589,1.84367289810813
"2595",2011-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.746775130413344,1.51775625875647
"2596",2011-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.421870599192195,1.15441043491048
"2597",2011-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.770421769691565,0.646355833099035
"2598",2011-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.706484518852287,0.632925629245349
"2599",2011-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.03982070329417,0.83890899727934
"2600",2011-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.960773621726815,0.902359614624423
"2601",2011-10-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.604555255298116,0.868383193439699
"2602",2011-11-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.422594110277005,0.662640995767312
"2603",2011-12-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.937006308032129,0.654718557869083
"2604",2012-01-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.08024272757697,0.813281048628703
"2605",2012-02-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.485027024219957,0.83409201994302
"2606",2012-03-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.04546947249511,0.870246408097347
"2607",2012-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.155322291442694,0.561939596052586
"2608",2012-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.187138367016785,0.462643376984862
"2609",2012-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.327553011873134,0.223337890110871
"2610",2012-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.570337064215838,0.361676147701919
"2611",2012-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.211249106858202,0.369713060982391
"2612",2012-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.549215886696839,0.443600685923626
"2613",2012-10-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.820913601985681,0.527126198513574
"2614",2012-11-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.653526023884026,0.674551837522182
"2615",2012-12-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.441697394800548,0.638712340223418
"2616",2013-01-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.278712341015538,0.457978586566704
"2617",2013-02-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.13339531402356,0.284601683279882
"2618",2013-03-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.135978436191937,0.182695363743678
"2619",2013-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.164289482986696,0.144554411067398
"2620",2013-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.679418559876917,0.326562159685183
"2621",2013-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.279946474793237,0.374551505885617
"2622",2013-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.380404107871738,0.44658971418063
"2623",2013-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.144808500589012,0.268386361084662
"2624",2013-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.21468040858495,0.2466310056819
"2625",2013-10-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.7558124859829,0.371767131718954
"2626",2013-11-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.4167301482223,0.46240768093005
"2627",2013-12-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.21053339793,0.461025344045067
"2628",2014-01-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1287474479135,0.2520036646886
"2629",2014-02-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2284422196687,0.1892410218374
"2630",2014-03-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.6056364887052,0.3209420520958
"2631",2014-04-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2571317511736,0.363736819849167
"2632",2014-05-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2873380895877,0.383368776488833
"2633",2014-06-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2733790939782,0.272616311579833
"2634",2014-07-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.094301756734,0.218339646766633
"2635",2014-08-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.6191347447358,-0.0838179646745333
"2636",2014-09-01,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1622865603732,-0.120848809209533
"2637",2011-03-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.748175968715904,NA
"2638",2011-04-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.930609988690726,NA
"2639",2011-05-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.91362941515946,1.19747179085536
"2640",2011-06-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.46419413725346,1.43614451370122
"2641",2011-07-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.35634807305917,1.5780572084907
"2642",2011-08-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.49669640816198,1.77241287282487
"2643",2011-09-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",4.64892462984683,2.83398970368933
"2644",2011-10-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.61669222133663,2.92077108644848
"2645",2011-11-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.16659543397178,2.47740409505175
"2646",2011-12-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.59590440451962,1.79306401994268
"2647",2012-01-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.00189484154052,1.92146489334397
"2648",2012-02-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.0226960618165,2.20683176929221
"2649",2012-03-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",5.84958369835238,3.29139153390313
"2650",2012-04-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.0500968855293,3.30745888189939
"2651",2012-05-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.54344897691278,3.48104318693149
"2652",2012-06-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",6.48419180089589,3.69257922111266
"2653",2012-07-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.75233842898775,3.59332640226547
"2654",2012-08-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.66845807188755,3.6349961005904
"2655",2012-09-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",5.79681468357533,3.40587039481687
"2656",2012-10-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.70027624658434,3.72184966734907
"2657",2012-11-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.17614273258932,3.22441122091633
"2658",2012-12-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",4.37128294520229,2.74923397479198
"2659",2013-01-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.971360927298771,2.17292886836346
"2660",2013-02-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",2.41284437973362,2.5851627507449
"2661",2013-03-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.49907430709048,1.62775987137429
"2662",2013-04-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.62249945601757,1.84480604761389
"2663",2013-05-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.15264246900985,1.4247387440393
"2664",2013-06-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.05747513058465,1.27753901853735
"2665",2013-07-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.993451215581903,1.06785627172547
"2666",2013-08-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.907732947677973,0.98621976461484
"2667",2013-09-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.17540519708957,1.02552978678315
"2668",2013-10-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.8928385170276,0.991992220598381
"2669",2013-11-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.2651408663166,1.11112819347792
"2670",2013-12-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.5622726610169,1.24008401478703
"2671",2014-01-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.3001703142759,1.04252794720313
"2672",2014-02-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.4501850371184,0.770876004137067
"2673",2014-03-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.8976499342289,0.549335095207733
"2674",2014-04-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.9081302439636,0.751988405103633
"2675",2014-05-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.3235413739704,0.709773850720967
"2676",2014-06-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",1.3717291493341,0.867800255756033
"2677",2014-07-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.2949582332818,0.663409585528767
"2678",2014-08-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.2347669862898,0.633818122968567
"2679",2014-09-01,"Fixed","Air Force","2009 NDAA
Sec. 864 Impl.",0.4045336671101,0.3114196288939
"2680",2013-04-01,"Fixed","Air Force","BBP2",0.329325268425409,NA
"2681",2013-05-01,"Fixed","Air Force","BBP2",0.762248464276429,NA
"2682",2013-06-01,"Fixed","Air Force","BBP2",1.93426048744003,1.00861140671396
"2683",2013-07-01,"Fixed","Air Force","BBP2",0.743515810976643,1.1466749208977
"2684",2013-08-01,"Fixed","Air Force","BBP2",1.32262907151021,1.33346845664229
"2685",2013-09-01,"Fixed","Air Force","BBP2",3.33552635495176,1.8005570791462
"2686",2013-10-01,"Fixed","Air Force","BBP2",1.5936459059166,2.08393377745952
"2687",2013-11-01,"Fixed","Air Force","BBP2",0.6696423206252,1.86627152716452
"2688",2013-12-01,"Fixed","Air Force","BBP2",2.7951927806618,1.68616033573453
"2689",2014-01-01,"Fixed","Air Force","BBP2",0.9533599278713,1.4727316763861
"2690",2014-02-01,"Fixed","Air Force","BBP2",0.8771101683658,1.54188762563297
"2691",2014-03-01,"Fixed","Air Force","BBP2",1.7289291702647,1.18646642216727
"2692",2014-04-01,"Fixed","Air Force","BBP2",1.4682702686874,1.3581032024393
"2693",2014-05-01,"Fixed","Air Force","BBP2",1.2419618404248,1.47972042645897
"2694",2014-06-01,"Fixed","Air Force","BBP2",2.1632270716778,1.62448639359667
"2695",2014-07-01,"Fixed","Air Force","BBP2",1.6272918514443,1.67749358784897
"2696",2014-08-01,"Fixed","Air Force","BBP2",1.5715046082488,1.78734117712363
"2697",2014-09-01,"Fixed","Air Force","BBP2",2.0457327663218,1.74817640867163
"2698",2007-07-01,"Fixed","DLA","YOUNG",0.62229096908744,NA
"2699",2007-08-01,"Fixed","DLA","YOUNG",2.99387311707262,NA
"2700",2007-09-01,"Fixed","DLA","YOUNG",2.89650853865754,2.1708908749392
"2701",2007-10-01,"Fixed","DLA","YOUNG",3.38419732842733,3.0915263280525
"2702",2007-11-01,"Fixed","DLA","YOUNG",1.61759440383948,2.63276675697478
"2703",2007-12-01,"Fixed","DLA","YOUNG",3.25090774194143,2.75089982473608
"2704",2008-01-01,"Fixed","DLA","YOUNG",1.70907566085683,2.19252593554591
"2705",2008-02-01,"Fixed","DLA","YOUNG",1.8805611295987,2.28018151079899
"2706",2008-03-01,"Fixed","DLA","YOUNG",6.12032138539045,3.23665272528199
"2707",2008-04-01,"Fixed","DLA","YOUNG",2.22136197834056,3.40741483110991
"2708",2008-05-01,"Fixed","DLA","YOUNG",1.25470056270065,3.19879464214389
"2709",2008-06-01,"Fixed","DLA","YOUNG",3.6138844424295,2.3633156611569
"2710",2008-07-01,"Fixed","DLA","YOUNG",2.18156347855748,2.35004949456254
"2711",2008-08-01,"Fixed","DLA","YOUNG",3.58656570118221,3.1273378740564
"2712",2008-09-01,"Fixed","DLA","YOUNG",5.77972876203905,3.84928598059291
"2713",2008-10-01,"Fixed","DLA","YOUNG",1.89771751057588,3.75467065793238
"2714",2008-11-01,"Fixed","DLA","YOUNG",1.66186413947824,3.11310347069772
"2715",2008-12-01,"Fixed","DLA","YOUNG",5.96100831950639,3.1735299898535
"2716",2009-01-01,"Fixed","DLA","YOUNG",1.6397601077073,3.08754418889731
"2717",2009-02-01,"Fixed","DLA","YOUNG",1.56035093424984,3.05370645382117
"2718",2009-03-01,"Fixed","DLA","YOUNG",7.77921544882009,3.65977549692574
"2719",2009-04-01,"Fixed","DLA","YOUNG",1.83602785297683,3.72519807868225
"2720",2009-05-01,"Fixed","DLA","YOUNG",0.0258244790755575,3.21368926029083
"2721",2009-06-01,"Fixed","DLA","YOUNG",0.113859247802555,0.658570526618316
"2722",2009-07-01,"Fixed","DLA","YOUNG",0.10074177812297,0.0801418350003608
"2723",2009-08-01,"Fixed","DLA","YOUNG",-0.0230163015263044,0.0638615747997402
"2724",2009-09-01,"Fixed","DLA","YOUNG",0.0916028781879195,0.0564427849281951
"2725",2009-10-01,"Fixed","DLA","YOUNG",0.177183267618742,0.0819232814267857
"2726",2009-11-01,"Fixed","DLA","YOUNG",0.0583848369276851,0.109056994244782
"2727",2009-12-01,"Fixed","DLA","YOUNG",0.026513450203252,0.087360518249893
"2728",2010-01-01,"Fixed","DLA","YOUNG",0.0512574619276851,0.0453852496862074
"2729",2010-02-01,"Fixed","DLA","YOUNG",0.0605776652866923,0.0461161924725431
"2730",2010-03-01,"Fixed","DLA","YOUNG",0.102122490457852,0.0713192058907431
"2731",2010-04-01,"Fixed","DLA","YOUNG",0.126339547892597,0.0963465678790472
"2732",2010-05-01,"Fixed","DLA","YOUNG",0.110756826690201,0.11307295501355
"2733",2010-06-01,"Fixed","DLA","YOUNG",0.0525596862109542,0.0965520202645842
"2734",2010-07-01,"Fixed","DLA","YOUNG",0.161195691324347,0.108170734741834
"2735",2010-08-01,"Fixed","DLA","YOUNG",0.0709939322635858,0.0949164365996291
"2736",2010-09-01,"Fixed","DLA","YOUNG",0.127726946673085,0.119972190087006
"2737",2010-10-01,"Fixed","DLA","YOUNG",0.0531735674255141,0.0839648154540617
"2738",2010-11-01,"Fixed","DLA","YOUNG",0.0656867732060428,0.0821957624348807
"2739",2010-12-01,"Fixed","DLA","YOUNG",0.0204328967687789,0.0464310791334452
"2740",2011-01-01,"Fixed","DLA","YOUNG",0.0229324802245069,0.0363507167331095
"2741",2011-02-01,"Fixed","DLA","YOUNG",0.0114599294586655,0.0182751021506504
"2742",2011-03-01,"Fixed","DLA","YOUNG",0.0215480697125472,0.0186468264652399
"2743",2011-04-01,"Fixed","DLA","YOUNG",0.0259669745803609,0.0196583245838579
"2744",2011-05-01,"Fixed","DLA","YOUNG",0.0205485493390684,0.0226878645439922
"2745",2011-06-01,"Fixed","DLA","YOUNG",0.0373481385438523,0.0279545541544272
